,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,favorite_count,retweet_count
628,760656994973933572,2016-08-03 02:02:14,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,11,10,Rose,0,0,0,0,6643.0,1929.0
629,760641137271070720,2016-08-03 00:59:13,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,12,10,Theo,0,0,0,0,5016.0,1313.0
630,760539183865880579,2016-08-02 18:14:06,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,12,10,Atlas,0,0,0,0,7630.0,3660.0
631,760521673607086080,2016-08-02 17:04:31,"Doggo want what doggo cannot have. Temptation strong, dog stronger. 12/10  https://t.co/IqyTF6qik6",12,10,,1,0,0,0,4258.0,1398.0
632,760290219849637889,2016-08-02 01:44:48,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,13,10,Rocco,0,0,0,0,27053.0,11610.0
633,759943073749200896,2016-08-01 02:45:22,Here's a wicked fast pupper. 12/10 camera could barely keep pup https://t.co/HtAR6gpUAu,12,10,,0,0,1,0,6001.0,2095.0
634,759846353224826880,2016-07-31 20:21:02,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,11,10,Kirby,0,0,0,0,6786.0,1995.0
635,759793422261743616,2016-07-31 16:50:42,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",12,10,Maggie,1,0,1,0,6015.0,1933.0
636,759447681597108224,2016-07-30 17:56:51,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,11,10,Oakley,0,0,0,0,8558.0,2474.0
637,759197388317847553,2016-07-30 01:22:17,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,12,10,Luna,0,0,0,0,6126.0,1962.0
638,759047813560868866,2016-07-29 15:27:55,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,11,10,Spencer,0,0,0,0,6544.0,2039.0
639,758854675097526272,2016-07-29 02:40:28,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW",11,10,Lilli,0,0,0,0,3584.0,906.0
640,758828659922702336,2016-07-29 00:57:05,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,13,10,,1,0,0,0,11298.0,3866.0
641,758740312047005698,2016-07-28 19:06:01,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,12,10,Boston,0,0,0,0,5782.0,1622.0
642,758474966123810816,2016-07-28 01:31:38,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,11,10,Brandonald,0,0,0,0,3843.0,1010.0
643,758355060040593408,2016-07-27 17:35:10,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,11,10,Corey,0,0,0,0,3429.0,1088.0
644,758099635764359168,2016-07-27 00:40:12,In case you haven't seen the most dramatic sneeze ever... 13/10 https://t.co/iy7ylyZcsE,13,10,,0,0,0,0,19228.0,10082.0
645,757725642876129280,2016-07-25 23:54:05,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,11,10,Beckham,0,0,0,0,4577.0,1223.0
646,757611664640446465,2016-07-25 16:21:11,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,12,10,Cooper,0,0,0,0,4598.0,1114.0
647,757400162377592832,2016-07-25 02:20:45,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2,13,10,,0,0,0,0,15257.0,6910.0
648,756998049151549440,2016-07-23 23:42:53,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,11,10,Oliver,0,0,0,0,6336.0,1999.0
649,756939218950160384,2016-07-23 19:49:07,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,12,10,Jax,0,0,1,0,6702.0,2025.0
650,756651752796094464,2016-07-23 00:46:50,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,11,10,Gert,0,0,0,0,5104.0,1315.0
651,756526248105566208,2016-07-22 16:28:07,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,13,10,,1,0,0,0,10491.0,3615.0
652,756303284449767430,2016-07-22 01:42:09,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I,11,10,,0,0,0,0,3966.0,1100.0
653,756288534030475264,2016-07-22 00:43:32,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://t.co/hfddJ0OiNR,12,10,,0,0,0,0,44275.0,17856.0
654,755955933503782912,2016-07-21 02:41:54,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,12,10,,0,0,1,0,7389.0,2902.0
655,755206590534418437,2016-07-19 01:04:16,This is one of the most inspirational stories I've ever come across. I have no words. 14/10 for both doggo and owner https://t.co/I5ld3eKD5k,14,10,,1,0,0,0,16560.0,5402.0
656,755110668769038337,2016-07-18 18:43:07,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,13,10,Watson,0,0,0,0,21365.0,11177.0
657,754856583969079297,2016-07-18 01:53:28,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,11,10,Winnie,0,0,0,0,6949.0,2545.0
658,754747087846248448,2016-07-17 18:38:22,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,12,10,Keith,0,0,0,0,2605.0,525.0
659,754449512966619136,2016-07-16 22:55:55,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,11,10,Dex,0,0,0,0,3783.0,736.0
660,754011816964026368,2016-07-15 17:56:40,This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af https://t.co/ilwQqWFKCh,12,10,Charlie,0,0,0,0,,
661,753420520834629632,2016-07-14 02:47:04,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all https://t.co/CCdlwiTwQf,11,10,,0,0,0,0,7962.0,3593.0
662,753398408988139520,2016-07-14 01:19:12,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,12,10,Scout,0,0,0,0,5801.0,1917.0
663,753294487569522689,2016-07-13 18:26:16,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,11,10,Ace,0,0,0,0,3397.0,1050.0
664,753039830821511168,2016-07-13 01:34:21,So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,13,10,,0,0,0,0,37361.0,21023.0
665,752932432744185856,2016-07-12 18:27:35,This is Carl. He's very powerful. 12/10 don't mess with Carl https://t.co/v5m2bIukXc,12,10,Carl,0,0,0,0,12715.0,6901.0
666,752917284578922496,2016-07-12 17:27:23,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,11,10,Grizzie,0,0,0,0,6969.0,1589.0
667,752519690950500352,2016-07-11 15:07:30,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,11,10,,0,0,0,1,7413.0,3460.0
668,752173152931807232,2016-07-10 16:10:29,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,12,10,Brody,0,0,0,0,6002.0,1852.0
669,751950017322246144,2016-07-10 01:23:49,This is Lola. She's a surfing pupper. 13/10 magical af https://t.co/BlGQkhM5EV,13,10,Lola,0,0,1,0,3079.0,927.0
670,751937170840121344,2016-07-10 00:32:46,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,11,10,Ruby,0,0,0,0,5217.0,1341.0
671,751830394383790080,2016-07-09 17:28:29,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,12,10,Tucker,0,0,0,0,5841.0,1959.0
672,751793661361422336,2016-07-09 15:02:31,This is Fred. He's having one heck of a summer. 11/10 https://t.co/I7SFchkNk4,11,10,Fred,0,0,0,0,5865.0,2917.0
673,751598357617971201,2016-07-09 02:06:27,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,13,10,Toby,0,0,0,0,7968.0,3056.0
674,751456908746354688,2016-07-08 16:44:23,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,12,10,,0,0,1,0,3235.0,1008.0
675,751205363882532864,2016-07-08 00:04:50,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",12,10,,0,0,0,0,6364.0,1824.0
676,750868782890057730,2016-07-07 01:47:22,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,11,10,Milo,0,0,1,0,4817.0,1370.0
677,750719632563142656,2016-07-06 15:54:42,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,12,10,Meyer,0,0,0,0,13245.0,5066.0
678,750429297815552001,2016-07-05 20:41:01,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,12,10,Arnie,0,0,0,0,13242.0,4302.0
679,750147208377409536,2016-07-05 02:00:06,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",13,10,,0,0,0,0,3117.0,964.0
680,750132105863102464,2016-07-05 01:00:05,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,11,10,Stewie,0,0,0,0,3632.0,1294.0
681,750101899009982464,2016-07-04 23:00:03,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,11,10,Lilah,0,0,0,0,3049.0,847.0
682,750086836815486976,2016-07-04 22:00:12,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,12,10,Spanky,0,0,0,0,2177.0,536.0
683,750056684286914561,2016-07-04 20:00:23,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,11,10,Jameson,0,0,0,0,3177.0,899.0
684,750041628174217216,2016-07-04 19:00:33,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,13,10,Beau,0,0,0,0,3199.0,622.0
685,750011400160841729,2016-07-04 17:00:26,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,11,10,Piper,1,0,0,0,3258.0,908.0
686,749996283729883136,2016-07-04 16:00:22,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,12,10,Bo,0,0,0,0,3083.0,821.0
687,749981277374128128,2016-07-04 15:00:45,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,1776,10,Atticus,0,0,0,0,5145.0,2477.0
688,749774190421639168,2016-07-04 01:17:51,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,12,10,Lucy,0,0,0,0,4679.0,1318.0
689,749417653287129088,2016-07-03 01:41:06,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,11,10,Finn,0,0,1,0,6142.0,1646.0
690,749317047558017024,2016-07-02 19:01:20,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,12,10,Blu,0,1,0,0,5528.0,2242.0
691,749075273010798592,2016-07-02 03:00:36,This is Boomer. He's self-baptizing. Other doggo not ready to renounce sins. 11/10 spiritually awakened af https://t.co/cRTJiQQk9o,11,10,Boomer,1,0,0,0,5775.0,2079.0
692,749064354620928000,2016-07-02 02:17:13,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,11,10,Winston,0,0,0,0,4831.0,1531.0
693,748932637671223296,2016-07-01 17:33:49,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,13,10,Divine,1,0,0,0,5837.0,2263.0
694,748705597323898880,2016-07-01 02:31:39,#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA,13,10,,0,0,0,0,2789.0,952.0
695,748699167502000129,2016-07-01 02:06:06,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,11,10,Tripp,0,0,0,0,4767.0,1595.0
696,748568946752774144,2016-06-30 17:28:39,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,12,10,Cora,0,0,0,0,2204.0,670.0
697,748337862848962560,2016-06-30 02:10:24,SWIM AWAY PUPPER SWIM AWAY 13/10 #BarkWeek  https://t.co/QGGhZoTcwy,13,10,,0,0,1,0,7670.0,4119.0
698,748324050481647620,2016-06-30 01:15:31,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,11,10,Duke,0,0,0,0,3688.0,763.0
699,748220828303695873,2016-06-29 18:25:21,Stop what you're doing and watch this heckin masterpiece right here. Both 13/10 https://t.co/3BOVI2WZoH,13,10,,0,0,0,0,14195.0,7829.0
700,747933425676525569,2016-06-28 23:23:19,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,11,10,,0,0,0,0,6617.0,2546.0
701,747844099428986880,2016-06-28 17:28:22,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,11,10,Huxley,0,0,0,0,2830.0,750.0
702,747648653817413632,2016-06-28 04:31:44,This is Keurig. He apparently headbutts other dogs to greet them. Not cool Keurig. So fluffy tho 12/10  https://t.co/zexdr61Q5M,12,10,Keurig,0,0,0,0,12940.0,5872.0
703,747594051852075008,2016-06-28 00:54:46,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,11,10,,0,0,0,0,3691.0,1058.0
704,747439450712596480,2016-06-27 14:40:26,This is Linus. He just wanted to say hello but no one's paying attention. 12/10 (vid by @rebeccacollinzz) https://t.co/VCijm2eVpR,12,10,Linus,0,0,0,0,5441.0,1919.0
705,747219827526344708,2016-06-27 00:07:44,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,11,10,Atticus,0,0,0,0,5276.0,1576.0
706,747103485104099331,2016-06-26 16:25:26,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",11,10,,0,0,0,0,9587.0,3964.0
707,746872823977771008,2016-06-26 01:08:52,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,11,10,,0,0,0,0,5998.0,2135.0
708,746757706116112384,2016-06-25 17:31:25,This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u,11,10,Maddie,0,0,0,0,9588.0,3913.0
709,746726898085036033,2016-06-25 15:29:00,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,12,10,Abby,0,0,0,0,6063.0,1799.0
710,746542875601690625,2016-06-25 03:17:46,Here's a golden floofer helping with the groceries. Bed got in way. Still 11/10 helpful af (vid by @categoen) https://t.co/6ZRoZUWFmd,11,10,,0,1,0,0,5047.0,1879.0
711,746056683365994496,2016-06-23 19:05:49,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,11,10,Arlen,0,0,0,0,3554.0,810.0
712,745314880350101504,2016-06-21 17:58:09,This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,12,10,Sugar,0,0,0,0,7186.0,2752.0
713,745074613265149952,2016-06-21 02:03:25,This is Jeffrey. He wasn't prepared to execute such advanced barkour. Still 11/10 would totally pet https://t.co/MuuwkkLrHh,11,10,Jeffrey,0,0,0,0,7843.0,3504.0
714,745057283344719872,2016-06-21 00:54:33,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,12,10,Oliver,0,0,0,0,7256.0,2265.0
715,744971049620602880,2016-06-20 19:11:53,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,12,10,Indie,0,0,0,0,7891.0,2687.0
716,744334592493166593,2016-06-19 01:02:50,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,11,10,Blanket,0,0,0,0,6790.0,2112.0
717,744234799360020481,2016-06-18 18:26:18,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13,10,,1,0,0,0,156491.0,77972.0
718,744223424764059648,2016-06-18 17:41:06,"This is actually a pupper and I'd pet it so well. 12/10
https://t.co/RNqS7C4Y4N",12,10,,0,0,1,0,1667.0,367.0
719,743980027717509120,2016-06-18 01:33:55,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,11,10,Geno,0,0,0,0,4175.0,1093.0
720,743545585370791937,2016-06-16 20:47:36,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,11,10,Bentley,0,0,0,0,3529.0,939.0
721,743510151680958465,2016-06-16 18:26:48,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",13,10,Beya,0,0,0,0,7916.0,3723.0
722,743222593470234624,2016-06-15 23:24:09,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,12,10,,0,0,1,0,6214.0,1901.0
723,742534281772302336,2016-06-14 01:49:03,"For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv",11,10,,1,0,0,0,7063.0,3574.0
724,742465774154047488,2016-06-13 21:16:49,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",14,10,,0,0,1,0,7264.0,3895.0
725,742423170473463808,2016-06-13 18:27:32,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,12,10,Bell,0,0,0,0,9811.0,3769.0
726,742385895052087300,2016-06-13 15:59:24,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,11,10,Phil,0,0,0,0,6810.0,1970.0
727,742161199639494656,2016-06-13 01:06:33,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,12,10,Doug,0,0,0,0,4341.0,1374.0
728,741743634094141440,2016-06-11 21:27:17,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11,10,Aqua,0,0,1,0,8167.0,2751.0
729,741303864243200000,2016-06-10 16:19:48,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,12,10,Theodore,0,0,0,0,8775.0,3204.0
730,741099773336379392,2016-06-10 02:48:49,This is Ted. He's given up. 11/10 relatable af https://t.co/7muyOQXbGJ,11,10,Ted,0,0,0,0,9985.0,5510.0
731,741067306818797568,2016-06-10 00:39:48,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12,10,,1,0,1,0,9504.0,3096.0
732,740676976021798912,2016-06-08 22:48:46,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11,10,Baloo,0,0,1,0,18153.0,6816.0
733,740373189193256964,2016-06-08 02:41:38,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",14,10,,0,0,0,0,34983.0,13304.0
734,739979191639244800,2016-06-07 00:36:02,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,12,10,Nollie,0,0,0,0,19956.0,5903.0
735,739844404073074688,2016-06-06 15:40:26,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,12,10,Simba,0,0,0,0,3797.0,852.0
736,739623569819336705,2016-06-06 01:02:55,Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,12,10,,1,0,0,0,3764.0,1348.0
737,739238157791694849,2016-06-04 23:31:25,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13,10,,1,0,0,0,115625.0,57801.0
738,738885046782832640,2016-06-04 00:08:17,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,11,10,Charles,0,0,0,0,3770.0,1140.0
739,738537504001953792,2016-06-03 01:07:16,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11,10,Bayley,0,0,0,1,5077.0,1539.0
740,738166403467907072,2016-06-02 00:32:39,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12,10,Axel,0,0,0,0,8754.0,3346.0
741,737678689543020544,2016-05-31 16:14:39,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11,10,,0,0,0,0,5028.0,1314.0
742,737445876994609152,2016-05-31 00:49:32,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13,10,,0,1,0,0,10237.0,4449.0
743,737310737551491075,2016-05-30 15:52:33,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,13,10,,0,0,0,0,14640.0,7400.0
744,736736130620620800,2016-05-29 01:49:16,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13,10,Chadrick,0,0,0,0,4250.0,1723.0
745,736392552031657984,2016-05-28 03:04:00,Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,13,10,,0,0,1,0,17642.0,7351.0
746,736365877722001409,2016-05-28 01:18:00,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11,10,Rory,0,0,1,0,3960.0,1239.0
747,735991953473572864,2016-05-27 00:32:10,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11,10,Maxaroni,0,0,0,0,3586.0,1148.0
748,735648611367784448,2016-05-26 01:47:51,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12,10,,0,0,1,0,4020.0,1098.0
749,735635087207878657,2016-05-26 00:54:06,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11,10,Dakota,0,0,0,0,6141.0,2340.0
750,735274964362878976,2016-05-25 01:03:06,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,11,10,,0,0,0,0,12972.0,5016.0
751,734787690684657664,2016-05-23 16:46:51,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13,10,,0,0,0,0,12507.0,6255.0
752,734776360183431168,2016-05-23 16:01:50,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11,10,Livvie,0,0,0,0,2492.0,542.0
753,733460102733135873,2016-05-20 00:51:30,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11,10,Hermione,0,0,0,0,4183.0,1277.0
754,733109485275860992,2016-05-19 01:38:16,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12,10,,1,0,1,0,50064.0,16805.0
755,732732193018155009,2016-05-18 00:39:02,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12,10,Ralpher,0,0,0,0,2431.0,535.0
756,732726085725589504,2016-05-18 00:14:46,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11,10,Aldrick,0,0,0,0,3535.0,884.0
757,732375214819057664,2016-05-17 01:00:32,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11,10,Kyle,1,0,0,0,8057.0,2505.0
758,732005617171337216,2016-05-16 00:31:53,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11,10,Larry,0,0,0,0,14842.0,5387.0
759,731285275100512256,2016-05-14 00:49:30,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12,10,Solomon,0,0,0,0,3479.0,985.0
760,730427201120833536,2016-05-11 15:59:50,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11,10,Crystal,0,0,0,0,3475.0,1047.0
761,730211855403241472,2016-05-11 01:44:07,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11,10,Ziva,0,0,0,0,3800.0,1055.0
762,729854734790754305,2016-05-10 02:05:03,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,11,10,Ollie,0,0,0,0,4009.0,1123.0
763,729823566028484608,2016-05-10 00:01:12,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13,10,Stefan,0,0,0,0,3957.0,1239.0
764,729463711119904772,2016-05-09 00:11:16,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13,10,Pupcasso,0,0,0,0,5768.0,2303.0
765,728986383096946689,2016-05-07 16:34:32,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11,10,Puff,0,0,0,0,3130.0,818.0
